034b626c2d04efb0e726db5da8f91dae,2
54211564396aa9282e2565bc50e65319,2
a28ff361388589285187ccd53528d3a7,1
e0894158d9cdcf7ae51aaadad337047c,1
e6baf80081cf13deba58d27b82d5a551,1
6dccbdb1450fc235d6c27ff8e656c955,1
9074a943abedcfba965862372a2eaa85,1
d0aa00b95a1307b622c503e9aa9823cd,2
bcdc03a27cb2b712818f074d0bb1fc4b,1
9e3055ca88cf9d9704cfe953d433f4c7,2
4d77689b0bdae55a3f37415222bcc9cf,2
c5885722351dbc432115196a9d3b8091,2
6569d98af95f6ca760210103d50a882d,1
2cb0069054cf6e3c58aab5289438161c,1
ed93ab0e23b3e87d55f89493dea4894c,1
91f6395cc27895d2f4c5cc50e1209f69,2
ff9870c75ed06372dbf8e93c46c811af,2
04ad32c5fc8fe772f3635d44e552b2c2,2
7857d0710e0c871fdd744d1aee619bda,1
6ebdf2e21a357bdc78c7b788cbd6c137,1
5dcb8800e0b1d2aa5689fb66410e8037,1
16ef03b1bc3d7232d30736f3eb0b2ab5,1
449955e739f2a9e77dd67187ded2c804,2
85e33d61fb9d7e89f02374ca9d788463,2
ebc222764a2b4e8c7f278a86a64bdf3c,2
1fc46fd46949559552ab1b4b5986e898,2
6596fb07f87c60c67ed95693c9214873,1
c7a0267c96b919078b7ad26338d96458,2
be0ccbf3e9643f7c5443a25ed2e13af4,2
06f9e4c68d82342e05297421d96d8eb5,1
